location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,Gap,mfg_score
Mexico,2021-02-22,1.0,0.36,1.36,0.64,1
Mexico,2021-02-23,1.05,0.36,1.41,0.6900000000000001,1
Mexico,2021-02-24,1.12,0.37,1.49,0.7500000000000001,1
Mexico,2021-02-25,1.23,0.41,1.64,0.8200000000000001,1
Mexico,2021-02-26,1.34,0.44,1.78,0.9000000000000001,1
Mexico,2021-02-27,1.43,0.44,1.87,0.99,1
Mexico,2021-02-28,1.48,0.44,1.93,1.04,1
Mexico,2021-03-01,1.54,0.44,1.98,1.1,1
Mexico,2021-03-02,1.58,0.45,2.03,1.1300000000000001,1
Mexico,2021-03-03,1.6,0.46,2.07,1.1400000000000001,1
Mexico,2021-03-04,,,2.1,,1
Mexico,2021-03-05,1.67,0.47,2.14,1.2,1
Mexico,2021-03-06,1.7,0.47,2.17,1.23,1
Mexico,2021-03-07,,,2.19,,1
Mexico,2021-03-08,1.76,0.47,2.23,1.29,1
Mexico,2021-03-09,1.96,0.48,2.43,1.48,1
Mexico,2021-03-10,2.26,0.48,2.74,1.7799999999999998,1
Mexico,2021-03-11,,,2.98,,1
Mexico,2021-03-12,2.66,0.48,3.14,2.18,1
Mexico,2021-03-13,2.83,0.48,3.31,2.35,1
Mexico,2021-03-14,2.93,0.48,3.4,2.45,1
Mexico,2021-03-15,2.98,0.48,3.45,2.5,1
Mexico,2021-03-16,,,3.55,,1
Mexico,2021-03-17,3.22,0.49,3.72,2.7300000000000004,1
Mexico,2021-03-18,3.37,0.51,3.88,2.8600000000000003,1
Mexico,2021-03-19,,,4.07,,1
Mexico,2021-03-20,3.74,0.55,4.28,3.1900000000000004,1
Mexico,2021-03-21,3.84,0.56,4.4,3.28,1
Mexico,2021-03-22,3.96,0.58,4.53,3.38,1
Mexico,2021-03-23,,,4.65,,1
Mexico,2021-03-24,4.2,0.6,4.8,3.6,1
Mexico,2021-03-25,4.28,0.61,4.9,3.6700000000000004,1
Mexico,2021-03-26,4.45,0.64,5.09,3.81,1
Mexico,2021-03-27,4.63,0.65,5.27,3.98,1
Mexico,2021-03-28,,,5.37,,1
Mexico,2021-03-29,4.84,0.67,5.5,4.17,1
Mexico,2021-03-30,,,5.81,,1
Mexico,2021-03-31,5.42,0.74,6.16,4.68,1
Mexico,2021-04-02,5.95,0.83,6.78,5.12,1
Mexico,2021-04-03,6.2,0.85,7.05,5.3500000000000005,1
Mexico,2021-04-04,6.21,0.87,7.09,5.34,1
Mexico,2021-04-05,6.36,0.92,7.28,5.44,1
Mexico,2021-04-06,6.57,1.02,7.59,5.550000000000001,1
Mexico,2021-04-07,6.76,1.15,7.91,5.609999999999999,1
Mexico,2021-04-08,7.24,1.31,8.35,5.93,1
Mexico,2021-04-09,7.39,1.45,8.62,5.9399999999999995,1
Mexico,2021-04-10,7.49,1.55,8.79,5.94,1
Mexico,2021-04-11,7.59,1.62,8.94,5.97,1
Mexico,2021-04-12,7.74,1.74,9.18,6.0,1
Mexico,2021-04-13,8.09,2.06,9.73,6.029999999999999,1
Mexico,2021-04-14,8.3,2.32,10.13,5.98,1
Mexico,2021-04-15,8.5,2.58,10.53,5.92,1
Mexico,2021-04-16,8.68,2.89,10.96,5.789999999999999,1
Mexico,2021-04-17,8.78,3.02,11.17,5.76,1
Mexico,2021-04-18,8.83,3.08,11.27,5.75,1
Mexico,2021-04-19,8.85,3.22,11.43,5.629999999999999,1
Mexico,2021-04-20,8.98,3.54,11.77,5.44,1
Mexico,2021-04-21,9.12,3.9,12.14,5.219999999999999,1
Mexico,2021-04-22,9.26,4.19,12.45,5.069999999999999,1
Mexico,2021-04-23,9.38,4.43,12.72,4.950000000000001,1
Mexico,2021-04-24,9.44,4.57,12.87,4.869999999999999,1
Mexico,2021-04-25,9.45,4.64,12.94,4.81,1
Mexico,2021-04-26,9.49,4.78,13.09,4.71,1
Mexico,2021-04-28,9.6,5.3,13.61,4.3,1
Mexico,2021-04-29,9.69,5.57,13.9,4.119999999999999,1
Mexico,2021-04-30,9.79,5.84,14.18,3.9499999999999993,1
Mexico,2021-05-01,9.86,6.0,14.37,3.8599999999999994,1
Mexico,2021-05-02,9.9,6.11,14.49,3.79,1
Mexico,2021-05-03,9.99,,14.77,,1
Mexico,2021-05-04,10.18,6.6,15.17,3.58,1
Mexico,2021-05-05,10.45,6.89,15.65,3.5599999999999996,1
Mexico,2021-05-06,10.76,7.13,16.11,3.63,1
Mexico,2021-05-07,11.0,7.31,16.48,3.6900000000000004,1
Mexico,2021-05-08,11.1,7.4,16.65,3.6999999999999993,1
Mexico,2021-05-09,11.12,7.44,16.71,3.679999999999999,1
Mexico,2021-05-11,11.27,7.45,16.93,3.8199999999999994,1
Mexico,2021-05-12,11.51,7.73,17.24,3.7799999999999994,1
Mexico,2021-05-13,11.76,7.93,17.58,3.83,1
Mexico,2021-05-16,12.12,8.32,18.17,3.799999999999999,1
Mexico,2021-05-17,12.19,8.35,18.28,3.84,1
Mexico,2021-05-19,12.68,8.73,19.0,3.9499999999999993,1
Mexico,2021-05-20,13.19,8.93,19.6,4.26,1
Mexico,2021-05-21,13.64,9.09,20.1,4.550000000000001,1
Mexico,2021-05-22,14.01,9.19,20.51,4.82,1
Mexico,2021-05-23,14.25,9.24,20.77,5.01,1
Mexico,2021-05-24,14.38,9.25,20.91,5.130000000000001,1
Mexico,2021-05-25,14.6,9.28,21.14,5.32,1
Mexico,2021-05-26,15.16,9.35,21.73,5.8100000000000005,1
Mexico,2021-05-28,16.25,9.57,22.93,6.68,1
Mexico,2021-05-29,16.67,9.66,23.42,7.010000000000002,1
Mexico,2021-05-30,16.97,9.72,23.76,7.249999999999998,1
Mexico,2021-05-31,17.1,9.74,23.9,7.360000000000001,1
Mexico,2021-06-01,17.29,9.89,24.31,7.399999999999999,1
Mexico,2021-06-02,17.75,10.13,24.95,7.619999999999999,1
Mexico,2021-06-03,18.2,10.52,25.78,7.68,1
Mexico,2021-06-04,18.61,10.82,26.49,7.789999999999999,1
Mexico,2021-06-05,18.9,11.07,27.02,7.829999999999998,1
Mexico,2021-06-07,19.0,11.13,27.18,7.869999999999999,1
Mexico,2021-06-08,19.27,11.26,27.58,8.01,1
Mexico,2021-06-09,19.85,11.48,28.36,8.370000000000001,1
Mexico,2021-06-10,19.97,11.57,28.57,8.399999999999999,1
Mexico,2021-06-11,20.28,11.69,29.01,8.590000000000002,1
Mexico,2021-06-12,20.46,11.77,29.25,8.690000000000001,1
Mexico,2021-06-13,20.59,11.81,29.43,8.78,1
Mexico,2021-06-14,20.72,11.9,29.65,8.819999999999999,1
Mexico,2021-06-15,20.91,12.06,30.0,8.85,1
Mexico,2021-06-16,21.09,12.2,30.3,8.89,1
Mexico,2021-06-17,21.37,12.41,30.71,8.96,1
Mexico,2021-06-18,21.6,12.69,31.08,8.910000000000002,1
Mexico,2021-06-19,21.77,12.96,31.4,8.809999999999999,1
Mexico,2021-06-20,21.88,13.09,31.55,8.79,1
Mexico,2021-06-21,22.12,13.37,31.92,8.750000000000002,1
Mexico,2021-06-22,22.42,13.7,32.44,8.720000000000002,1
Mexico,2021-06-23,22.82,14.12,33.06,8.700000000000001,1
Mexico,2021-06-24,23.15,14.39,33.56,8.759999999999998,1
Mexico,2021-06-25,23.41,14.62,34.01,8.790000000000001,1
Mexico,2021-06-26,23.54,14.79,34.32,8.75,1
Mexico,2021-06-27,23.59,14.86,34.44,8.73,1
Mexico,2021-06-28,23.83,15.0,34.81,8.829999999999998,1
Mexico,2021-06-29,24.24,15.18,35.38,9.059999999999999,1
Mexico,2021-06-30,24.71,15.35,36.0,9.360000000000001,1
Mexico,2021-07-01,25.07,15.44,36.43,9.63,1
Mexico,2021-07-02,25.41,15.49,36.82,9.92,1
Mexico,2021-07-04,25.55,15.55,37.02,10.0,1
Mexico,2021-07-05,25.88,15.64,37.44,10.239999999999998,1
Mexico,2021-07-06,26.42,15.72,38.04,10.700000000000001,1
Mexico,2021-07-07,26.79,15.96,38.59,10.829999999999998,1
Mexico,2021-07-08,27.16,16.12,39.1,11.04,1
Mexico,2021-07-09,27.5,16.17,39.5,11.329999999999998,1
Mexico,2021-07-10,27.68,16.26,39.76,11.419999999999998,1
Mexico,2021-07-11,27.75,16.29,39.86,11.46,1
Mexico,2021-07-12,28.02,16.43,40.26,11.59,1
Mexico,2021-07-13,28.42,16.56,40.77,11.860000000000003,1
Mexico,2021-07-14,28.85,16.69,41.34,12.16,1
Mexico,2021-07-15,29.26,16.78,41.84,12.48,1
Mexico,2021-07-16,29.61,16.88,42.28,12.73,1
Mexico,2021-07-17,29.83,16.96,42.57,12.869999999999997,1
Mexico,2021-07-18,29.98,17.02,42.78,12.96,1
Mexico,2021-07-20,30.2,17.25,43.22,12.95,1
Mexico,2021-07-21,30.62,17.48,43.85,13.14,1
Mexico,2021-07-22,31.16,17.74,44.6,13.420000000000002,1
Mexico,2021-07-23,31.87,18.13,45.68,13.740000000000002,1
Mexico,2021-07-24,32.58,18.51,46.73,14.069999999999997,1
Mexico,2021-07-25,33.08,18.79,47.5,14.29,1
Mexico,2021-07-26,33.28,18.86,47.75,14.420000000000002,1
Mexico,2021-07-27,33.79,19.16,48.52,14.629999999999999,1
Mexico,2021-07-28,34.66,19.49,49.66,15.169999999999998,1
Mexico,2021-07-29,35.34,19.77,50.58,15.570000000000004,1
Mexico,2021-07-30,36.04,20.01,51.47,16.029999999999998,1
Mexico,2021-07-31,36.76,20.18,52.32,16.58,1
Mexico,2021-08-01,37.23,20.23,52.83,16.999999999999996,1
Mexico,2021-08-02,37.4,20.24,53.01,17.16,1
Mexico,2021-08-03,37.72,20.32,53.4,17.4,1
